"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 12 09:35:36 GMT 2025","Wed Mar 12 09:35:36 GMT 2025","144","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user without admin rights cannot create a project","a user without admin rights cannot create a project(User) [3] User(id=null, username=test_cMPB8, password=test_HPdgS, roles=Roles(role=[Role(roleId=AGENT_MANAGER, scope=g)]))",""
"passed","Wed Mar 12 09:35:37 GMT 2025","Wed Mar 12 09:35:37 GMT 2025","124","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with the same id","a user cannot create a project with the same id()",""
"passed","Wed Mar 12 09:35:36 GMT 2025","Wed Mar 12 09:35:36 GMT 2025","32","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project without auth","a user cannot create a project without auth()",""
"passed","Wed Mar 12 09:35:37 GMT 2025","Wed Mar 12 09:35:37 GMT 2025","26","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with an invalid id","a user cannot create a project with an invalid id(String) [5] !@#$",""
"passed","Wed Mar 12 09:35:37 GMT 2025","Wed Mar 12 09:35:37 GMT 2025","31","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with an invalid id","a user cannot create a project with an invalid id(String) [2]  ",""
"passed","Wed Mar 12 09:35:36 GMT 2025","Wed Mar 12 09:35:36 GMT 2025","108","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with the same name","a user cannot create a project with the same name()",""
"passed","Wed Mar 12 09:35:37 GMT 2025","Wed Mar 12 09:35:37 GMT 2025","26","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with an invalid id","a user cannot create a project with an invalid id(String) [7] _id",""
"passed","Wed Mar 12 09:35:25 GMT 2025","Wed Mar 12 09:35:25 GMT 2025","711","","com.jetbrains.teamcity.api.SetUpAgentTest","","com.jetbrains.teamcity.api.SetUpAgentTest","authorizeDefaultAgent","authorizeDefaultAgent()",""
"passed","Wed Mar 12 09:35:37 GMT 2025","Wed Mar 12 09:35:37 GMT 2025","285","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user should be able to copy a project","a user should be able to copy a project()",""
"passed","Wed Mar 12 09:35:34 GMT 2025","Wed Mar 12 09:35:34 GMT 2025","407","","com.jetbrains.teamcity.api.BuildTypeTest","","com.jetbrains.teamcity.api.BuildTypeTest","project-admin cannot create a buildType for another project","project-admin cannot create a buildType for another project()",""
"passed","Wed Mar 12 09:35:36 GMT 2025","Wed Mar 12 09:35:36 GMT 2025","106","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user without admin rights cannot create a project","a user without admin rights cannot create a project(User) [2] User(id=null, username=test_eRcWx, password=test_EUHrF, roles=Roles(role=[Role(roleId=PROJECT_DEVELOPER, scope=g)]))",""
