"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 12 07:37:58 GMT 2025","Wed Mar 12 07:37:58 GMT 2025","27","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with an empty or null name","a user cannot create a project with an empty or null name(String) [1] null",""
"passed","Wed Mar 12 07:37:58 GMT 2025","Wed Mar 12 07:37:58 GMT 2025","138","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with the same name","a user cannot create a project with the same name()",""
"passed","Wed Mar 12 07:37:53 GMT 2025","Wed Mar 12 07:37:55 GMT 2025","2027","","com.jetbrains.teamcity.api.BuildTypeTest","","com.jetbrains.teamcity.api.BuildTypeTest","user creates a buildType","user creates a buildType()",""
"passed","Wed Mar 12 07:37:58 GMT 2025","Wed Mar 12 07:37:58 GMT 2025","113","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user without admin rights cannot create a project","a user without admin rights cannot create a project(User) [2] User(id=null, username=test_n0ghx, password=test_NQrqq, roles=Roles(role=[Role(roleId=PROJECT_DEVELOPER, scope=g)]))",""
"passed","Wed Mar 12 07:37:57 GMT 2025","Wed Mar 12 07:37:57 GMT 2025","111","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user can create a project with 225 symbols length id","a user can create a project with 225 symbols length id()",""
"passed","Wed Mar 12 07:37:59 GMT 2025","Wed Mar 12 07:37:59 GMT 2025","29","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with a whitespace name","a user cannot create a project with a whitespace name()",""
"passed","Wed Mar 12 07:37:59 GMT 2025","Wed Mar 12 07:37:59 GMT 2025","45","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user should not be able to copy a project with passing empty or null sourceProject locator","a user should not be able to copy a project with passing empty or null sourceProject locator(String) [1] ",""
"passed","Wed Mar 12 07:37:46 GMT 2025","Wed Mar 12 07:37:47 GMT 2025","786","","com.jetbrains.teamcity.api.SetUpAgentTest","","com.jetbrains.teamcity.api.SetUpAgentTest","authorizeDefaultAgent","authorizeDefaultAgent()",""
"passed","Wed Mar 12 07:37:59 GMT 2025","Wed Mar 12 07:37:59 GMT 2025","56","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with an invalid id","a user cannot create a project with an invalid id(String) [3] 1",""
"passed","Wed Mar 12 07:38:00 GMT 2025","Wed Mar 12 07:38:00 GMT 2025","185","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a project may be found by name","a project may be found by name()",""
"passed","Wed Mar 12 07:37:56 GMT 2025","Wed Mar 12 07:37:57 GMT 2025","387","","com.jetbrains.teamcity.api.BuildTypeTest","","com.jetbrains.teamcity.api.BuildTypeTest","project-admin cannot create a buildType for another project","project-admin cannot create a buildType for another project()",""
"passed","Wed Mar 12 07:37:59 GMT 2025","Wed Mar 12 07:37:59 GMT 2025","59","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with an invalid id","a user cannot create a project with an invalid id(String) [1] ",""
"passed","Wed Mar 12 07:37:58 GMT 2025","Wed Mar 12 07:37:59 GMT 2025","40","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user should not be able to copy a non-existent project","a user should not be able to copy a non-existent project()",""
"passed","Wed Mar 12 07:37:58 GMT 2025","Wed Mar 12 07:37:58 GMT 2025","161","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user can create a project with cyrillic name","a user can create a project with cyrillic name()",""
"passed","Wed Mar 12 07:37:59 GMT 2025","Wed Mar 12 07:37:59 GMT 2025","123","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user can create a project with one symbol length id","a user can create a project with one symbol length id()",""
"passed","Wed Mar 12 07:37:57 GMT 2025","Wed Mar 12 07:37:57 GMT 2025","208","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user can create a project with valid data","a user can create a project with valid data()",""
"passed","Wed Mar 12 07:37:59 GMT 2025","Wed Mar 12 07:37:59 GMT 2025","32","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user should not be able to copy a project with passing empty or null sourceProject locator","a user should not be able to copy a project with passing empty or null sourceProject locator(String) [2] null",""
"passed","Wed Mar 12 07:37:55 GMT 2025","Wed Mar 12 07:37:55 GMT 2025","444","","com.jetbrains.teamcity.api.BuildTypeTest","","com.jetbrains.teamcity.api.BuildTypeTest","user cannot create the second buildType with already existing id","user cannot create the second buildType with already existing id()",""
"passed","Wed Mar 12 07:37:59 GMT 2025","Wed Mar 12 07:37:59 GMT 2025","32","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with an invalid id","a user cannot create a project with an invalid id(String) [6] ололо",""
"passed","Wed Mar 12 07:37:58 GMT 2025","Wed Mar 12 07:37:58 GMT 2025","29","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with 226 symbols length id","a user cannot create a project with 226 symbols length id()",""
"passed","Wed Mar 12 07:37:57 GMT 2025","Wed Mar 12 07:37:58 GMT 2025","173","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user without admin rights cannot create a project","a user without admin rights cannot create a project(User) [1] User(id=null, username=test_YWoAN, password=test_2eGQf, roles=Roles(role=[Role(roleId=PROJECT_VIEWER, scope=g)]))",""
"passed","Wed Mar 12 07:38:00 GMT 2025","Wed Mar 12 07:38:01 GMT 2025","595","","com.jetbrains.teamcity.api.StartBuildTest","","com.jetbrains.teamcity.api.StartBuildTest","a user creates a successful build, mocked test","a user creates a successful build, mocked test()",""
"passed","Wed Mar 12 07:38:01 GMT 2025","Wed Mar 12 07:38:06 GMT 2025","5789","","com.jetbrains.teamcity.api.StartBuildTest","","com.jetbrains.teamcity.api.StartBuildTest","create and launch a buildType with 'hello, world' in console","create and launch a buildType with 'hello, world' in console()",""
