"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 03 13:25:09 GMT 2025","Mon Mar 03 13:25:09 GMT 2025","131","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a project cannot be found by name by an unauthorized user","a project cannot be found by name by an unauthorized user()",""
"passed","Mon Mar 03 13:25:08 GMT 2025","Mon Mar 03 13:25:08 GMT 2025","131","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user without admin rights cannot create a project","a user without admin rights cannot create a project(User) [2] User(id=null, username=test_3TTP1, password=test_PnlHc, roles=Roles(role=[Role(roleId=PROJECT_DEVELOPER, scope=g)]))",""
"passed","Mon Mar 03 13:25:10 GMT 2025","Mon Mar 03 13:25:10 GMT 2025","327","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user should be able to copy a project","a user should be able to copy a project()",""
"passed","Mon Mar 03 13:25:09 GMT 2025","Mon Mar 03 13:25:09 GMT 2025","36","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user should not be able to copy a project with passing empty or null sourceProject locator","a user should not be able to copy a project with passing empty or null sourceProject locator(String) [2] null",""
"passed","Mon Mar 03 13:25:10 GMT 2025","Mon Mar 03 13:25:10 GMT 2025","131","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a project may be found by name","a project may be found by name()",""
"passed","Mon Mar 03 13:25:09 GMT 2025","Mon Mar 03 13:25:09 GMT 2025","133","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user can create a project with cyrillic name","a user can create a project with cyrillic name()",""
"passed","Mon Mar 03 13:25:09 GMT 2025","Mon Mar 03 13:25:09 GMT 2025","26","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user should not be able to copy a project with passing empty or null sourceProject locator","a user should not be able to copy a project with passing empty or null sourceProject locator(String) [1] ",""
"passed","Mon Mar 03 13:25:05 GMT 2025","Mon Mar 03 13:25:06 GMT 2025","514","","com.jetbrains.teamcity.api.BuildTypeTest","","com.jetbrains.teamcity.api.BuildTypeTest","user cannot create the second buildType with already existing id","user cannot create the second buildType with already existing id()",""
"passed","Mon Mar 03 13:25:06 GMT 2025","Mon Mar 03 13:25:07 GMT 2025","815","","com.jetbrains.teamcity.api.BuildTypeTest","","com.jetbrains.teamcity.api.BuildTypeTest","project-admin creates a buildType","project-admin creates a buildType()",""
"passed","Mon Mar 03 13:25:09 GMT 2025","Mon Mar 03 13:25:09 GMT 2025","31","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user should not be able to copy a non-existent project","a user should not be able to copy a non-existent project()",""
"passed","Mon Mar 03 13:25:09 GMT 2025","Mon Mar 03 13:25:09 GMT 2025","28","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project without auth","a user cannot create a project without auth()",""
