"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 06 09:32:20 GMT 2025","Thu Mar 06 09:32:21 GMT 2025","831","","com.jetbrains.teamcity.api.BuildTypeTest","","com.jetbrains.teamcity.api.BuildTypeTest","project-admin creates a buildType","project-admin creates a buildType()",""
"passed","Thu Mar 06 09:32:23 GMT 2025","Thu Mar 06 09:32:23 GMT 2025","141","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user without admin rights cannot create a project","a user without admin rights cannot create a project(User) [3] User(id=null, username=test_Fd54O, password=test_gQhAo, roles=Roles(role=[Role(roleId=AGENT_MANAGER, scope=g)]))",""
"passed","Thu Mar 06 09:32:21 GMT 2025","Thu Mar 06 09:32:21 GMT 2025","507","","com.jetbrains.teamcity.api.BuildTypeTest","","com.jetbrains.teamcity.api.BuildTypeTest","project-admin cannot create a buildType for another project","project-admin cannot create a buildType for another project()",""
"passed","Thu Mar 06 09:32:24 GMT 2025","Thu Mar 06 09:32:24 GMT 2025","38","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with an invalid id","a user cannot create a project with an invalid id(String) [2]  ",""
"passed","Thu Mar 06 09:32:23 GMT 2025","Thu Mar 06 09:32:23 GMT 2025","72","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with an empty or null name","a user cannot create a project with an empty or null name(String) [1] null",""
"passed","Thu Mar 06 09:32:22 GMT 2025","Thu Mar 06 09:32:22 GMT 2025","138","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user can create a project with 225 symbols length id","a user can create a project with 225 symbols length id()",""
"passed","Thu Mar 06 09:32:24 GMT 2025","Thu Mar 06 09:32:24 GMT 2025","47","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user should not be able to copy a non-existent project","a user should not be able to copy a non-existent project()",""
"passed","Thu Mar 06 09:32:22 GMT 2025","Thu Mar 06 09:32:22 GMT 2025","132","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user can create a project with valid data","a user can create a project with valid data()",""
"passed","Thu Mar 06 09:32:24 GMT 2025","Thu Mar 06 09:32:24 GMT 2025","42","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with an invalid id","a user cannot create a project with an invalid id(String) [7] _id",""
"passed","Thu Mar 06 09:32:24 GMT 2025","Thu Mar 06 09:32:24 GMT 2025","30","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with a whitespace name","a user cannot create a project with a whitespace name()",""
