"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 04 12:51:45 GMT 2025","Tue Mar 04 12:51:45 GMT 2025","184","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a project cannot be found by name by an unauthorized user","a project cannot be found by name by an unauthorized user()",""
"passed","Tue Mar 04 12:51:46 GMT 2025","Tue Mar 04 12:51:46 GMT 2025","30","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user should not be able to copy a project with passing empty or null sourceProject locator","a user should not be able to copy a project with passing empty or null sourceProject locator(String) [1] ",""
"passed","Tue Mar 04 12:51:38 GMT 2025","Tue Mar 04 12:51:41 GMT 2025","2738","","com.jetbrains.teamcity.api.BuildTypeTest","","com.jetbrains.teamcity.api.BuildTypeTest","user creates a buildType","user creates a buildType()",""
"passed","Tue Mar 04 12:51:45 GMT 2025","Tue Mar 04 12:51:45 GMT 2025","151","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user without admin rights cannot create a project","a user without admin rights cannot create a project(User) [3] User(id=null, username=test_cIWwX, password=test_FuY58, roles=Roles(role=[Role(roleId=AGENT_MANAGER, scope=g)]))",""
"passed","Tue Mar 04 12:51:42 GMT 2025","Tue Mar 04 12:51:43 GMT 2025","591","","com.jetbrains.teamcity.api.BuildTypeTest","","com.jetbrains.teamcity.api.BuildTypeTest","project-admin cannot create a buildType for another project","project-admin cannot create a buildType for another project()",""
"passed","Tue Mar 04 12:51:45 GMT 2025","Tue Mar 04 12:51:45 GMT 2025","187","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user can create a project with cyrillic name","a user can create a project with cyrillic name()",""
"passed","Tue Mar 04 12:51:46 GMT 2025","Tue Mar 04 12:51:46 GMT 2025","37","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user should not be able to copy a project with passing empty or null sourceProject locator","a user should not be able to copy a project with passing empty or null sourceProject locator(String) [2] null",""
"passed","Tue Mar 04 12:51:42 GMT 2025","Tue Mar 04 12:51:42 GMT 2025","832","","com.jetbrains.teamcity.api.BuildTypeTest","","com.jetbrains.teamcity.api.BuildTypeTest","project-admin creates a buildType","project-admin creates a buildType()",""
"passed","Tue Mar 04 12:51:46 GMT 2025","Tue Mar 04 12:51:46 GMT 2025","43","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with an invalid id","a user cannot create a project with an invalid id(String) [5] !@#$",""
"passed","Tue Mar 04 12:51:46 GMT 2025","Tue Mar 04 12:51:46 GMT 2025","33","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with an invalid id","a user cannot create a project with an invalid id(String) [6] ололо",""
"passed","Tue Mar 04 12:50:43 GMT 2025","Tue Mar 04 12:51:30 GMT 2025","47557","","com.jetbrains.teamcity.ui.SetupServerTest","","com.jetbrains.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest()",""
"passed","Tue Mar 04 12:51:45 GMT 2025","Tue Mar 04 12:51:45 GMT 2025","36","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with 226 symbols length id","a user cannot create a project with 226 symbols length id()",""
"passed","Tue Mar 04 12:51:46 GMT 2025","Tue Mar 04 12:51:46 GMT 2025","30","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with an invalid id","a user cannot create a project with an invalid id(String) [7] _id",""
"passed","Tue Mar 04 12:51:44 GMT 2025","Tue Mar 04 12:51:44 GMT 2025","53","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a non-existent project request returns 404 not found","a non-existent project request returns 404 not found()",""
"passed","Tue Mar 04 12:51:46 GMT 2025","Tue Mar 04 12:51:46 GMT 2025","380","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user should be able to copy a project","a user should be able to copy a project()",""
"passed","Tue Mar 04 12:51:45 GMT 2025","Tue Mar 04 12:51:45 GMT 2025","41","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user should not be able to copy a non-existent project","a user should not be able to copy a non-existent project()",""
