"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 07 15:23:47 GMT 2025","Fri Mar 07 15:23:47 GMT 2025","56","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a non-existent project request returns 404 not found","a non-existent project request returns 404 not found()",""
"passed","Fri Mar 07 15:23:49 GMT 2025","Fri Mar 07 15:23:49 GMT 2025","43","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with an invalid id","a user cannot create a project with an invalid id(String) [2]  ",""
"passed","Fri Mar 07 15:23:36 GMT 2025","Fri Mar 07 15:23:37 GMT 2025","954","","com.jetbrains.teamcity.api.SetUpAgentTest","","com.jetbrains.teamcity.api.SetUpAgentTest","authorizeDefaultAgent","authorizeDefaultAgent()",""
"passed","Fri Mar 07 15:23:47 GMT 2025","Fri Mar 07 15:23:47 GMT 2025","371","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user should be able to copy a project with 'copyAllAssociatedSettings' false","a user should be able to copy a project with 'copyAllAssociatedSettings' false()",""
"passed","Fri Mar 07 15:23:48 GMT 2025","Fri Mar 07 15:23:48 GMT 2025","29","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project without auth","a user cannot create a project without auth()",""
"passed","Fri Mar 07 15:23:48 GMT 2025","Fri Mar 07 15:23:48 GMT 2025","138","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user without admin rights cannot create a project","a user without admin rights cannot create a project(User) [2] User(id=null, username=test_WHmCK, password=test_nybo5, roles=Roles(role=[Role(roleId=PROJECT_DEVELOPER, scope=g)]))",""
"passed","Fri Mar 07 15:23:48 GMT 2025","Fri Mar 07 15:23:48 GMT 2025","211","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user without admin rights cannot create a project","a user without admin rights cannot create a project(User) [1] User(id=null, username=test_Dv5Fg, password=test_STV3x, roles=Roles(role=[Role(roleId=PROJECT_VIEWER, scope=g)]))",""
"passed","Fri Mar 07 15:23:46 GMT 2025","Fri Mar 07 15:23:47 GMT 2025","470","","com.jetbrains.teamcity.api.BuildTypeTest","","com.jetbrains.teamcity.api.BuildTypeTest","project-admin cannot create a buildType for another project","project-admin cannot create a buildType for another project()",""
"passed","Fri Mar 07 15:23:45 GMT 2025","Fri Mar 07 15:23:45 GMT 2025","457","","com.jetbrains.teamcity.api.BuildTypeTest","","com.jetbrains.teamcity.api.BuildTypeTest","user cannot create the second buildType with already existing id","user cannot create the second buildType with already existing id()",""
"passed","Fri Mar 07 15:23:50 GMT 2025","Fri Mar 07 15:23:50 GMT 2025","133","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a project may be found by name","a project may be found by name()",""
"passed","Fri Mar 07 15:23:49 GMT 2025","Fri Mar 07 15:23:49 GMT 2025","167","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user can create a project with cyrillic name","a user can create a project with cyrillic name()",""
"passed","Fri Mar 07 15:23:49 GMT 2025","Fri Mar 07 15:23:49 GMT 2025","35","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with an invalid id","a user cannot create a project with an invalid id(String) [7] _id",""
"passed","Fri Mar 07 15:23:48 GMT 2025","Fri Mar 07 15:23:48 GMT 2025","120","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user without admin rights cannot create a project","a user without admin rights cannot create a project(User) [3] User(id=null, username=test_3wQr7, password=test_O2fh9, roles=Roles(role=[Role(roleId=AGENT_MANAGER, scope=g)]))",""
"passed","Fri Mar 07 15:23:47 GMT 2025","Fri Mar 07 15:23:47 GMT 2025","205","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user can create a project with valid data","a user can create a project with valid data()",""
"passed","Fri Mar 07 15:23:48 GMT 2025","Fri Mar 07 15:23:48 GMT 2025","119","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with the same name","a user cannot create a project with the same name()",""
"passed","Fri Mar 07 15:23:48 GMT 2025","Fri Mar 07 15:23:48 GMT 2025","29","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user cannot create a project with 226 symbols length id","a user cannot create a project with 226 symbols length id()",""
"passed","Fri Mar 07 15:23:49 GMT 2025","Fri Mar 07 15:23:49 GMT 2025","155","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user can create a project with one symbol length id","a user can create a project with one symbol length id()",""
"passed","Fri Mar 07 15:23:47 GMT 2025","Fri Mar 07 15:23:48 GMT 2025","182","","com.jetbrains.teamcity.api.ProjectTest","","com.jetbrains.teamcity.api.ProjectTest","a user can create a project with 225 symbols length id","a user can create a project with 225 symbols length id()",""
